,Chave,Valor
764,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot527015370982184_-14dot08250791600743_-51dot51700126819394_-14dot071222033496701/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
765,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot01407734374994_-14dot185126988474495_-51dot00116565689559_-14dot171093270042208/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot01407734374994_-14dot185126988474495_-51dot00116565689559_-14dot171093270042208/eopatch_0_col-0_row-0' does not exist
766,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot345739920928715_-15dot098084811725128_-52dot33844356712734_-15dot092585088492008/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
767,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot32894142511567_-15dot087125365258894_-52dot312215278812_-15dot070759254891417/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
768,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot637005756013195_-14dot609221634107291_-59dot6311467066664_-14dot607045677425411/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot637005756013195_-14dot609221634107291_-59dot6311467066664_-14dot607045677425411/eopatch_0_col-0_row-0' does not exist
769,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot2369007027482_-14dot348800033241057_-60dot22558842196805_-14dot334479840971815/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
770,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot98231815122874_-14dot35562722940037_-59dot973494661444356_-14dot34806138101374/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
771,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot955458524233556_-14dot338828733587338_-59dot94880944465822_-14dot333508673411009/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
772,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot93955834370464_-14dot366856170451868_-59dot9332501367158_-14dot361895436389192/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot93955834370464_-14dot366856170451868_-59dot9332501367158_-14dot361895436389192/eopatch_0_col-0_row-0' does not exist
773,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot96956207419423_-14dot349698348525166_-59dot95642667104609_-14dot33252052659848/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
774,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot61264990027263_-14dot42486779771065_-59dot600732144772614_-14dot406736511081078/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot61264990027263_-14dot42486779771065_-59dot600732144772614_-14dot406736511081078/eopatch_0_col-0_row-0' does not exist
775,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot20823987090294_-15dot462531322492426_-59dot2032911817426_-15dot455878833179712/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
776,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot65353475724098_-14dot395399961339088_-59dot64535781297524_-14dot382925807845897/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot65353475724098_-14dot395399961339088_-59dot64535781297524_-14dot382925807845897/eopatch_0_col-0_row-0' does not exist
777,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot24076345846993_-15dot359753187498983_-60dot22024204233634_-15dot340998601803955/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
778,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot22315647890119_-15dot362009842199456_-60dot21355858845805_-15dot351389721846848/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
779,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot27946712436993_-14dot995946363920751_-57dot271901275983325_-14dot992422934312673/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
780,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot12558571620026_-14dot876443169816417_-57dot11586391113177_-14dot86845542510418/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
781,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot12109413977966_-14dot872248349297497_-57dot11371769011925_-14dot863438389100388/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
782,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot998388846250776_-15dot0135533434895_-57dot98390597017645_-15dot002484065494818/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
783,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot9011865582272_-14dot446087578511198_-56dot88801377861295_-14dot433401333005115/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
784,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot91564943430153_-14dot465637639065722_-56dot905585004893965_-14dot45756601414792/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
785,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot876482887913916_-14dot359201752558764_-56dot858406750703104_-14dot348420707127392/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
786,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot874955751930905_-14dot350776326866114_-56dot86460512616353_-14dot342312163195386/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
787,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot13285749571977_-14dot771187879834054_-56dot12975944082695_-14dot769281417737393/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
788,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot84010111890708_-15dot638331623594611_-56dot83406240650348_-15dot628969144639772/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
789,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot83776549916838_-15dot635367183157017_-56dot82828022604573_-15dot62546571503171/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
790,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot81961953042916_-15dot571766461041369_-56dot80926033650645_-15dot564380275711569/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
791,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot86678108284543_-15dot62194981633092_-56dot8613242367241_-15dot615584246906376/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
792,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot86821838730002_-15dot621622959310004_-56dot86406613699306_-15dot616123236076861/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
793,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot83300442816253_-15dot65162668979959_-56dot81528761706536_-15dot633550552588787/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
794,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot81890087820186_-15dot64386157318267_-56dot813318418710026_-15dot638850612765093/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
795,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-55dot24406435361193_-16dot272003225012533_-55dot235740452964436_-16dot263089903699743/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-55dot24406435361193_-16dot272003225012533_-55dot235740452964436_-16dot263089903699743/eopatch_0_col-0_row-0' does not exist
796,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot10223409309499_-15dot934822026215503_-58dot0949721888154_-15dot926386107776844/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
797,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot13277681275507_-15dot884110685329718_-58dot127602897725495_-15dot879239782795464/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
798,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot129348305479866_-15dot905580420620174_-58dot12314483921497_-15dot896756930835792/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
799,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot12334450227181_-15dot894710805682342_-58dot11987440184846_-15dot887144957295716/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
800,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot12837506786287_-15dot893902321926626_-58dot12305500768657_-15dot885527989784302/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
801,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot123254670743385_-15dot888153104108266_-58dot11981785161254_-15dot880776427546209/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
802,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot12361399685705_-15dot901178675728_-58dot11993077177803_-15dot894061984983438/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
803,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot13628024236312_-15dot89560912096646_-58dot12826523633446_-15dot883372033102429/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
804,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot13951417738597_-15dot889410745506028_-58dot13320597039711_-15dot880677087250067/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
805,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot12837506786287_-15dot88698529423889_-58dot12269568157293_-15dot882922875460357/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
806,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot136459905419954_-15dot883661527687671_-58dot130600856073166_-15dot879868603494351/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
807,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot13735822070408_-15dot89093788148902_-58dot13015169843111_-15dot883282201574003/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
808,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot123703828385466_-15dot906927893546351_-58dot11998636951677_-15dot89954170821657/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
809,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot128195404806064_-15dot899112550574518_-58dot12314483921497_-15dot893433164284552/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
810,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot13565142166425_-15dot881775065591002_-58dot12745676501766_-15dot876544836943111/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
811,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot4982921532996_-16dot05137699123277_-56dot48120416290131_-16dot0426433329768/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
812,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot496495522731365_-16dot037003946686863_-56dot490187315742524_-16dot031365308162385/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
813,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot491914114782354_-16dot050299012891845_-56dot47525438168435_-16dot035366979175443/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
814,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot49748366954389_-16dot046256594113295_-56dot487222875304916_-16dot037163609743697/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
815,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot67445178051545_-15dot98984239427059_-56dot64966331810762_-15dot970598447190426/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
816,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot67067885632214_-15dot993435655407074_-56dot64523653378154_-15dot98254604046922/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
817,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot67229582383356_-15dot982835535054463_-56dot66077738819682_-15dot973329492561957/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
818,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot67579925344162_-15dot996040769731023_-56dot66765204330709_-15dot989732562742171/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
819,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot69969443999919_-16dot035292561599377_-56dot686109879208985_-16dot020377490328894/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
820,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot69637067344795_-16dot03626807849777_-56dot686289542265804_-16dot031055065811678/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
821,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot68792650977722_-16dot03511748459022_-56dot678924520849925_-16dot02252120373634/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
822,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot59575936162657_-16dot03529492969806_-56dot58343244223412_-16dot026879263167405/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
823,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot58488974668872_-16dot03592121519187_-56dot57732389830211_-16dot02880927760136/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
824,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot63436901333389_-16dot091329077099044_-56dot62792027230268_-16dot084817385413942/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
825,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot55184089279682_-16dot15053093767949_-58dot54334917242629_-16dot141278351173142/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
826,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot50619732779985_-16dot053263453329425_-56dot5002528202751_-16dot039948387124458/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
827,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot50484985487366_-16dot044998952715524_-56dot49935247493669_-16dot03819231542297/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
828,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot71873872402253_-16dot0147257276407_-56dot702939015822885_-15dot996739421958303/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
829,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot71909805013619_-16dot01580370598164_-56dot70597581845225_-16dot00168015602095/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
830,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot630154818443046_-16dot098628375177455_-56dot619495780405884_-16dot086481118841835/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
831,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot501795582907654_-16dot065989989578412_-56dot49045681032776_-16dot054950252369245/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
832,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot0458015961249_-15dot183604426773323_-54dot03545097035751_-15dot17460127393211/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
833,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot030709899351685_-15dot233999751387376_-54dot02197624109573_-15dot226687385694262/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
834,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot75123944018026_-16dot32931574013935_-52dot74169845783785_-16dot31887528284356/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot75123944018026_-16dot32931574013935_-52dot74169845783785_-16dot31887528284356/eopatch_0_col-0_row-0' does not exist
835,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot75249708157803_-16dot334937805934935_-52dot74375853590924_-16dot32780533135092/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot75249708157803_-16dot334937805934935_-52dot74375853590924_-16dot32780533135092/eopatch_0_col-0_row-0' does not exist
836,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot008594728264036_-16dot812070373825197_-53dot00364603501784_-16dot806653699408628/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
837,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot004384687245135_-16dot808746607273946_-52dot999399103949166_-16dot80450452543857/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
838,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot006899970040685_-16dot814944982734357_-52dot99985409229248_-16dot80872660727394/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
839,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot56879618025744_-15dot452560022838696_-53dot54731871528645_-15dot431256392468466/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
840,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot50016489255071_-17dot196908641541988_-53dot47355476014076_-17dot18206643935401/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot50016489255071_-17dot196908641541988_-53dot47355476014076_-17dot18206643935401/eopatch_0_col-0_row-0' does not exist
841,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot68306645867929_-2dot6902846128811366_-54dot674212233807495_-2dot6814611230967986/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot68306645867929_-2dot6902846128811366_-54dot674212233807495_-2dot6814611230967986/eopatch_0_col-0_row-0' does not exist
842,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot70220057423103_-2dot691177343059972_-54dot68601089911687_-2dot6758161508946428/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot70220057423103_-2dot691177343059972_-54dot68601089911687_-2dot6758161508946428/eopatch_0_col-0_row-0' does not exist
